RecordID,NPA,NXX,LATA,RateCenterName ,WireCenterName,WireCenterCity,State,ZipCode1,ZipCode2,ZipCode3,FIPSCode ,Latitude,Longitude
890,323,657,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
891,323,658,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
892,323,659,730,MONTEBELLO,GARDENA,LOS ANGELES,CA,90062,90043,90008,06037,33.9989,-118.3220
893,323,660,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
894,323,661,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
895,323,662,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
896,323,663,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
897,323,664,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
898,323,665,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
899,323,666,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
900,323,667,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
901,323,668,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
902,323,669,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
903,323,671,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
904,323,672,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
905,323,673,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
906,323,674,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
907,323,675,730,LACZ 3,ANAHEIM-LEMON,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
908,323,676,730,LACZ 8,ANAHEIM-LEMON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
909,323,677,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
910,323,679,730,LACZ 9,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
911,323,685,730,LACZ 5,LOS ANGELES-MONTEBELLO,LOS ANGELES,CA,90022,90040,90063,06037,34.0163,-118.1334
912,323,688,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
913,323,689,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
914,323,690,730,LACZ 11,LOS ANGELES,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
915,323,692,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
916,323,693,730,MONTEBELLO,LONG BEACH-LAKEWOOD,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
917,323,694,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
918,323,696,730,LACZ 9,ANAHEIM-LEMON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
919,323,698,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
920,323,701,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
921,323,703,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
922,323,704,730,LACZ 5,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
923,323,705,730,LACZ 2,IRVINE,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
924,323,709,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90018,90006,90007,06037,34.0343,-118.3093
925,323,713,730,LACZ 9,ANAHEIM-LEMON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
926,323,716,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90018,90006,90007,06037,34.0343,-118.3093
927,323,723,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90022,90040,90063,06037,34.0163,-118.1334
928,323,729,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
929,323,730,730,LACZ 11,LOS ANGELES-REPUBLIC,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
930,323,731,730,LACZ 11,LOS ANGELES-REPUBLIC,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
931,323,732,730,LACZ 11,LOS ANGELES-REPUBLIC,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
932,323,733,730,LACZ 11,LOS ANGELES-REPUBLIC,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
933,323,734,730,LACZ 11,LOS ANGELES-REPUBLIC,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
934,323,735,730,LACZ 11,LOS ANGELES-REPUBLIC,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
935,323,736,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
936,323,737,730,LACZ 11,LOS ANGELES-REPUBLIC,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
937,323,739,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
938,323,740,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
939,323,741,730,LACZ 2,ANAHEIM-LEMON,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
940,323,743,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
941,323,744,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90014,90013,06037,34.0500,-118.2505
942,323,745,730,LACZ 14,ANAHEIM-LEMON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
943,323,746,730,LACZ 13,ANAHEIM-LEMON,LOS ANGELES,CA,90036,90019,90038,06037,34.0662,-118.3420
944,323,747,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
945,323,750,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
946,323,751,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
947,323,752,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
948,323,753,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
949,323,754,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
950,323,755,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
951,323,756,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
952,323,757,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
953,323,758,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
954,323,759,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
955,323,761,730,LACZ 13,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
956,323,762,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
957,323,763,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
958,323,765,730,MONTEBELLO,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
959,323,766,730,LACZ 11,LOS ANGELES-REPUBLIC,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
960,323,767,730,MONTEBELLO,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
961,323,768,730,LACZ 5,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
962,323,776,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90045,90056,90043,06037,33.9606,-118.3853
963,323,777,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
964,323,778,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
965,323,779,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
966,323,780,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
967,323,781,730,LACZ 9,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
968,323,782,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
969,323,783,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
970,323,784,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
971,323,785,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
972,323,786,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
973,323,789,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
974,323,792,730,LACZ 12,ANAHEIM-LEMON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
975,323,794,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
976,323,795,730,LACZ 11,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
977,323,796,730,LACZ 5,BELLFLOWER,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
978,323,798,730,LACZ 14,ANAHEIM,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
979,323,799,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
980,323,800,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90014,90013,06037,34.0500,-118.2505
981,323,801,730,LACZ 13,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
982,323,802,730,LACZ 14,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
983,323,803,730,MONTEBELLO,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
984,323,805,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
985,323,808,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
986,323,809,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
987,323,813,730,LACZ 8,BELLFLOWER,LOS ANGELES,CA,90011,90037,90007,06037,34.0055,-118.2650
988,323,814,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
989,323,815,730,LACZ 12,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
990,323,818,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
991,323,820,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
992,323,822,730,LACZ 14,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
993,323,825,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
994,323,831,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
995,323,833,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90003,90047,90044,06037,33.9767,-118.2930
996,323,834,730,LACZ 9,BELLFLOWER,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
997,323,836,730,LACZ 14,HOLLYWOOD,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
998,323,843,730,LACZ 5,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
999,323,844,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1000,323,845,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
1001,323,846,730,LACZ 8,LOS ANGELES-ADAMS,LOS ANGELES,CA,90011,90037,90007,06037,34.0055,-118.2650
1002,323,848,730,LACZ 14,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
1003,323,850,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
1004,323,851,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
1005,323,852,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
1006,323,853,730,MONTEBELLO,IRVINE,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
1007,323,857,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1008,323,859,730,LACZ 5,LOS ANGELES,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
1009,323,861,730,LACZ 9,LOS ANGELES,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
1010,323,863,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1011,323,865,730,LACZ 4,LOS ANGELES,LOS ANGELES,CA,90033,90094,90031,06037,34.0626,-118.2034
1012,323,866,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
1013,323,867,730,MONTEBELLO,BLOOMINGTON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1014,323,874,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
1015,323,876,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
1016,323,878,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
1017,323,879,730,LACZ 13,ANAHEIM-LEMON,LOS ANGELES,CA,90067,90212,90024,06037,34.0609,-118.4099
1018,323,880,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
1019,323,881,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
1020,323,882,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
1021,323,883,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
1022,323,885,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
1023,323,886,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1024,323,892,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
1025,323,894,730,LACZ 6,IRVINE,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
1026,323,897,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1027,323,898,730,LACZ 14,LOS ANGELES-ADAMS,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
1028,323,900,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1029,323,902,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90018,90006,90007,06037,34.0343,-118.3093
1030,323,903,730,LACZ 12,LOS ANGELES-MADISON,LOS ANGELES,CA,90062,90043,90008,06037,33.9989,-118.3220
1031,323,904,730,LACZ 13,LOS ANGELES,LOS ANGELES,CA,90036,90019,90010,06037,34.0662,-118.3420
1032,323,905,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
1033,323,906,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
1034,323,907,730,LACZ 6,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
1035,323,908,730,LACZ 8,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
1036,323,909,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1037,323,910,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
1038,323,912,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
1039,323,913,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
1040,323,914,730,MONTEBELLO,GARDENA,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1041,323,916,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
1042,323,917,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1043,323,918,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1044,323,919,730,LACZ 6,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1045,323,920,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
1046,323,922,730,LACZ 2,LOS ANGELES,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
1047,323,923,730,LACZ 6,GARDENA,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
1048,323,924,730,LACZ 12,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
1049,323,925,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
1050,323,927,730,LACZ 11,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
1051,323,928,730,LACZ 2,ANAHEIM-LEMON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1052,323,930,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1053,323,931,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1054,323,932,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1055,323,933,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1056,323,934,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1057,323,935,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1058,323,936,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1059,323,937,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1060,323,938,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1061,323,939,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1062,323,940,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90031,90094,90012,06037,34.0737,-118.2178
1063,323,942,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
1064,323,943,730,LACZ 5,ANAHEIM-LEMON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1065,323,944,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
1066,323,945,730,MONTEBELLO,RIVERSIDE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
1067,323,946,730,LACZ 14,IRVINE,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
1068,323,948,730,LACZ 5,LOS ANGELES,LOS ANGELES,CA,90023,90063,90033,06037,34.0341,-118.1979
1069,323,951,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
1070,323,952,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
1071,323,953,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
1072,323,954,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1073,323,955,730,LACZ 13,IRVINE,LOS ANGELES,CA,90036,90019,90038,06037,34.0662,-118.3420
1074,323,963,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
1075,323,964,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1076,323,965,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
1077,323,966,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
1078,323,967,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90003,90047,90044,06037,33.9767,-118.2930
1079,323,968,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1080,323,969,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
1081,323,970,730,LACZ 9,LOS ANGELES,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
1082,323,971,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
1083,323,973,730,LACZ 6,ANAHEIM,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1084,323,977,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
1085,323,978,730,LACZ 14,BLOOMINGTON,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
1086,323,980,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
1087,323,981,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
1088,323,982,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
1089,323,983,730,LACZ 6,BLOOMINGTON,LOS ANGELES,CA,90001,90002,90058,06037,33.9732,-118.2313
1090,323,984,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1091,323,985,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1092,323,986,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1093,323,987,730,LACZ 4,LOS ANGELES,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
1094,323,988,730,LACZ 13,SHERMAN OAKS,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
1095,323,989,730,LACZ 11,BELLFLOWER,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
1096,323,990,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1097,323,991,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1098,323,992,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1099,323,994,730,LACZ 14,IRVINE,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
1100,323,995,730,LACZ 13,LOS ANGELES,LOS ANGELES,CA,90036,90019,90010,06037,34.0662,-118.3420
1101,323,996,730,LACZ 6,LOS ANGELES,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
1102,323,997,730,LACZ 12,LOS ANGELES,LOS ANGELES,CA,90062,90043,90008,06037,33.9989,-118.3220
1103,323,998,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
1104,323,999,730,LACZ 3,ANAHEIM-LEMON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
1105,424,207,730,INGLEWOOD,LOS ANGELES,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
1106,424,239,730,BEVERLYHLS,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
1107,424,248,730,WLOSANGELS,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
